epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,overall_best_prog_prefix
0,0.07577279428941347,0.7954781678029313,0.8865691223282656,0.8865691223282656,16.0,20.393,0.4803075820715118,230,99,(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),[10.63253976 -0.71523894],[10.63253976 -0.71523894]
1,0.06285660187463443,0.7913095733158784,0.8865691223282656,0.8554116217772088,20.0,20.496,0.3654606028624634,235,82,(((((((((((x-Omega)-1)+x)*H0)+H0))**(0.5))+((((((H0)**(-1)))**(0.5)))**(-1))))**(2))-H0),(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),[2.26672941 2.02024822],[10.63253976 -0.71523894]
2,0.07485111437606665,0.7916609146639979,0.8865691223282656,0.8818226993312012,20.0,20.682,0.4279620143638877,223,99,(((((cos((1+((1)**(0.5))))-x)/(((Omega*((H0)**(-1))))**(2)))+(((((1/H0))**(2)))**(-1))))**(0.5)),(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),[10.89205044  1.1943734 ],[10.63253976 -0.71523894]
3,0.05981052772675001,0.7925524726566678,0.8865691223282656,0.8632800107256573,16.0,20.681,0.46600768481471344,219,78,(((((x+exp(((x*x)+log(((1)**(2))))))+Omega)*((H0)**(2))))**(0.5)),(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),[ 3.3855803  -3.78598614],[10.63253976 -0.71523894]
4,0.06926441319964514,0.7917811130577614,0.8865691223282656,0.8383754089577267,12.0,20.574,0.46629249420575963,221,91,((((H0*1)/(1/((x*H0)-H0))))**(0.5)),(((((((((((sin(((1)**(0.5))))**(-1))/H0))**(-1)))**(2))*x)+(Omega*((H0)**(2)))))**(0.5)),[7.25249733 1.        ],[10.63253976 -0.71523894]
5,0.0882172377695313,0.8022062943797132,0.8889122397261067,0.8889122397261067,12.0,20.593,0.48218850535564467,228,116,(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[5.30768331 2.15505584],[5.30768331 2.15505584]
6,0.08097773084021478,0.7977241093722779,0.8889122397261067,0.8380857694026428,17.0,20.551,0.5479630062912961,251,106,(Omega/(((((log(x))**(-1)))**(0.5))*((H0*(((1/H0))**(2)))+(Omega/H0)))),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[9.27146083 4.33048078],[5.30768331 2.15505584]
7,0.0673883982485061,0.7881028965117264,0.8889122397261067,0.8431747666085729,17.0,20.714,0.4006414835293468,202,90,(((((Omega)**(2))/(x/(((log(x)+Omega)/((((H0)**(2)))**(-1)))-((H0)**(2))))))**(0.5)),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[7.32005534 0.98994953],[5.30768331 2.15505584]
8,0.07297174863579232,0.7915100034524761,0.8889122397261067,0.8467229302271736,15.0,20.679,0.3477274649534566,217,97,(((((((1+((x/(Omega+x))-Omega)))**(0.5))/x)/H0))**(-1)),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[ 7.23048591 -1.00912   ],[5.30768331 2.15505584]
9,0.06463242318949154,0.7953032593739142,0.8889122397261067,0.8878640925360689,18.0,20.678,0.5224641371550367,211,85,((((((Omega-(((exp(Omega)/((1)**(0.5))))**(0.5)))*1)+x)/(x/((H0)**(2)))))**(0.5)),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[ 9.38144396 -0.02065263],[5.30768331 2.15505584]
10,0.08156601698272672,0.793777731567592,0.8889122397261067,0.8533368455485701,16.0,20.545,0.42885350860659793,239,108,(((((((exp(1))**(2))/(Omega/Omega))+(x-Omega))*(H0*H0)))**(0.5)),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[7.05079788 8.39917905],[5.30768331 2.15505584]
11,0.07284976660029616,0.7932339302448616,0.8889122397261067,0.8328032211791442,18.0,20.485,0.40377112251739117,244,95,((((((cos((x*(log(x)*Omega)))*((H0)**(2)))-((H0)**(2))))**(0.5))+H0)-H0),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[6.63673056 6.28317768],[5.30768331 2.15505584]
12,0.08150068590531492,0.7964821880841171,0.8889122397261067,0.8685658640345438,17.0,20.325,0.5022187320094589,258,107,(((((log(((((((((1-1)+x))**(2)))**(2)))**(-1)))/1)+Omega)*((H0)**(2))))**(0.5)),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[3.89249227 0.04027356],[5.30768331 2.15505584]
13,0.06231560032853993,0.7885885722564534,0.8889122397261067,0.8591743354356463,18.0,20.739,0.7404082008464332,202,82,((((log((((((((sin((1-1))+Omega))**(0.5))+x))**(2))-1))-1))**(0.5))*H0),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[6.18011587 0.84302345],[5.30768331 2.15505584]
14,0.07464604045028875,0.7888444504684081,0.8889122397261067,0.8268526995454789,6.0,20.456,0.2899154261322086,241,98,((x-Omega)/((H0)**(-1))),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[15.3785656   0.96233953],[5.30768331 2.15505584]
15,0.08070985754177726,0.7962911776150261,0.8889122397261067,0.8323678156557622,10.0,20.447,0.41764618005721854,240,106,(H0/(((x+(((cos(Omega)-x))**(-1))))**(0.5))),(((sin(exp(((log(((x)**(-1)))-1)+Omega))))**(0.5))*H0),[6.47412921e+00 4.65308112e-06],[5.30768331 2.15505584]
16,0.07744011002606803,0.7970941339619252,0.8980332388191471,0.8980332388191471,16.0,20.544,0.5773249348874426,236,102,(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[ 6.33192112 -1.02034271],[ 6.33192112 -1.02034271]
17,0.0685722014667772,0.7943507359886436,0.8980332388191471,0.8390178833082625,18.0,20.544,0.4800240647435895,218,90,((((cos((((x-(((x*x))**(-1)))+1)-1))-1))**(0.5))/(x/H0)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[15.91690042  1.        ],[ 6.33192112 -1.02034271]
18,0.06752184485236089,0.7883893219137137,0.8980332388191471,0.836565493561585,13.0,20.905,0.5131088023793823,206,90,(H0*((((sin((((1)**(-1))/Omega))-((x)**(2))))**(0.5))/x)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[5.66444479 0.63662686],[ 6.33192112 -1.02034271]
19,0.07696870520078235,0.7929112391795363,0.8980332388191471,0.837408239134433,15.0,20.716,0.447660663599318,219,101,(((((sin(((1*1)-(1/x)))*H0)/H0))**(0.5))*H0),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[7.79358307 1.        ],[ 6.33192112 -1.02034271]
20,0.07366429858673036,0.7982872900943011,0.8980332388191471,0.8338214698848835,18.0,20.649,0.40733379482451004,231,96,(H0-(((((sin(((Omega/Omega)*1))-Omega)/(((x/H0))**(2))))**(0.5))-H0)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[10.6357727  -3.00364012],[ 6.33192112 -1.02034271]
21,0.07695989247924359,0.7947685249292487,0.8980332388191471,0.8559773975335354,13.0,20.486,0.48912318977184954,230,102,(((((((((((x)**(2))+(Omega+x))+Omega))**(0.5)))**(-1))/H0))**(-1)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[ 4.07817793 -1.01523546],[ 6.33192112 -1.02034271]
22,0.07839562411501634,0.7895368256343673,0.8980332388191471,0.8512310486784281,13.0,20.411,0.3163943817701118,248,104,((((((((cos(x)-Omega)/(((1*((H0)**(2))))**(-1))))**(-1)))**(0.5)))**(-1)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[7.59049609 0.53177645],[ 6.33192112 -1.02034271]
23,0.07044896092706483,0.7976686307101254,0.8980332388191471,0.8839462896320631,11.0,20.544,0.6359156219355909,238,92,(((cos((x-(((exp(Omega))**(-1))/Omega))))**(0.5))*H0),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[9.4129558 0.2899167],[ 6.33192112 -1.02034271]
24,0.07542178197894478,0.7954355756858728,0.8980332388191471,0.8459882956191694,16.0,20.658,0.4962925671304884,222,99,(log(x)*(log((((((x)**(-1))-1))**(-1)))*(((x*(1/H0)))**(-1)))),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[12.89499652  1.        ],[ 6.33192112 -1.02034271]
25,0.07259447906155869,0.7952596686485905,0.8980332388191471,0.8380894469825385,16.0,20.507,0.4623674660652429,240,95,((((log(x))**(0.5))*exp(((((x*(((x-x))**(2)))+1))**(2))))*H0),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[2.76685967 1.        ],[ 6.33192112 -1.02034271]
26,0.06514539210335986,0.7945167713955198,0.8980332388191471,0.8861059439292048,13.0,20.561,0.44119804460518913,225,86,(H0*((sin((((((Omega+log(x)))**(0.5))*1)+1)))**(0.5))),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[18.1673034  -4.59648782],[ 6.33192112 -1.02034271]
27,0.06888216308490183,0.7907295237767106,0.8980332388191471,0.8695953656092494,14.0,20.53,0.3588653849719044,222,90,(exp((Omega/(sin((((1)**(2))-x))*x)))/(x/H0)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[5.15649752 0.03404551],[ 6.33192112 -1.02034271]
28,0.06555239222532422,0.7971436235879036,0.8980332388191471,0.8691517051871752,12.0,20.313,0.5131221927158982,252,85,(((sin(log(((x+1)+Omega)))/((((H0)**(2)))**(-1))))**(0.5)),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[ 7.78695091 -1.0101187 ],[ 6.33192112 -1.02034271]
29,0.07289011921665185,0.7907441802927319,0.8980332388191471,0.8352941640531942,16.0,20.572,0.36673752312107455,219,96,((cos((((((((x)**(0.5))*(1/Omega))-x)-x))**(-1)))*H0)+H0),(((((((x)**(2))+Omega)/sin(1)))**(0.5))/(x*((x/x)/H0))),[4.06611976 0.61684838],[ 6.33192112 -1.02034271]
30,0.07446713701199806,0.7947929525027311,0.9082952888113702,0.9082952888113702,16.0,20.562,0.48436317021545633,230,98,((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 1.25978712e+01 -1.00691039e-02],[ 1.25978712e+01 -1.00691039e-02]
31,0.08103608645789279,0.7972620986888372,0.9082952888113702,0.8853211834572644,12.0,20.45,0.4907704512654797,252,108,(((x)**(0.5))/(((((cos((Omega/x)))**(0.5))/((H0)**(-1))))**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.95755534 1.5866932 ],[ 1.25978712e+01 -1.00691039e-02]
32,0.07536768555230325,0.7939732377293598,0.9082952888113702,0.8915057014081963,12.0,20.586,0.46983078682421187,228,99,((((((((log(Omega)-((sin(x))**(2))))**(0.5)))**(-1))*((H0)**(-1))))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[10.67596883  2.04875699],[ 1.25978712e+01 -1.00691039e-02]
33,0.0723836200774266,0.7944225530166369,0.9082952888113702,0.8336165904040307,17.0,20.662,0.46654423931998396,225,95,(x*(sin((((((1+(x*1))-(H0/H0))+Omega))**(0.5)))*H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 6.35793625 -1.01047649],[ 1.25978712e+01 -1.00691039e-02]
34,0.06755202585532288,0.7909400725218484,0.9082952888113702,0.8374734063616801,18.0,20.528,0.4232529777253409,228,89,((sin(Omega)+((x)**(2)))/((((((((((((((x/H0))**(2)))**(2)))**(-1)))**(0.5))-((H0)**(2))))**(-1)))**(0.5))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[2.46711711 1.37842897],[ 1.25978712e+01 -1.00691039e-02]
35,0.07291830218198625,0.7884888027801213,0.9082952888113702,0.8337377977337485,11.0,20.201,0.2795879150108247,257,96,((((H0*(H0/((((log(x))**(-1)))**(2)))))**(0.5))/x),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[31.74980008  1.        ],[ 1.25978712e+01 -1.00691039e-02]
36,0.08029889851063071,0.7956023039247394,0.9082952888113702,0.8526433986188028,17.0,20.386,0.4866520733786903,249,106,((((((log((exp(Omega)+Omega)))**(-1))*((H0)**(2)))-(Omega*(x*((H0)**(2))))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.60893277 0.85197648],[ 1.25978712e+01 -1.00691039e-02]
37,0.06862679444663371,0.7905456948040538,0.9082952888113702,0.8456089590572591,14.0,20.766,0.3734804278528434,216,91,((((((((((log((Omega+(x+x)))-Omega)*H0))**(0.5)))**(-1)))**(2)))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 3.24753146 -1.84065815],[ 1.25978712e+01 -1.00691039e-02]
38,0.07868035676465739,0.7922514416978167,0.9082952888113702,0.8697809748211028,16.0,20.531,0.42529821714516175,228,104,((((exp((((Omega/log(x))/x)+x))*1)*(H0*H0)))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 2.20670821 -0.05615043],[ 1.25978712e+01 -1.00691039e-02]
39,0.08472634919307313,0.7998287649152956,0.9082952888113702,0.8606085407528704,15.0,20.538,0.5260253680995569,238,112,((((((log(1)+(Omega*(x/(Omega-x))))/((H0)**(2))))**(-1)))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[8.75243403 1.00912   ],[ 1.25978712e+01 -1.00691039e-02]
40,0.07124558091666187,0.7894372927368546,0.9082952888113702,0.838337170225837,13.0,20.614,0.3386531213709579,209,94,(((log(x)*(x/(((((Omega)**(2))*(1/H0)))**(2)))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[1.30795872 0.43128888],[ 1.25978712e+01 -1.00691039e-02]
41,0.06119891369159931,0.7938713637997996,0.9082952888113702,0.8819351814315194,14.0,20.447,0.9039263944787457,234,82,(((((((((((Omega+x))**(-1))+x))**(-1))*x)+x))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 5.14975706 -1.50779796],[ 1.25978712e+01 -1.00691039e-02]
42,0.07942390639632743,0.7873150618379207,0.9082952888113702,0.8701119175308486,8.0,20.438,0.26872081598658376,232,105,(1*(H0*(((x+Omega))**(0.5)))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 7.74387036 -1.01012109],[ 1.25978712e+01 -1.00691039e-02]
43,0.06394136505693267,0.7934541539942243,0.9082952888113702,0.8521261494650599,13.0,20.577,0.4264813294900794,228,84,(((sin(((log(((exp(((x)**(-1))))**(0.5)))-Omega)+x)))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.58283866 1.50511171],[ 1.25978712e+01 -1.00691039e-02]
44,0.08072315086607285,0.7988440814118833,0.9082952888113702,0.8529610982664741,21.0,20.588,0.47521980619718834,233,105,(((((((sin(((x)**(-1)))-sin(Omega))*((H0)**(2)))-(((((Omega*((H0)**(-1))))**(2)))**(-1))))**(0.5))+H0)-H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.70383469 2.41474208],[ 1.25978712e+01 -1.00691039e-02]
45,0.07593992935933298,0.793875837734064,0.9082952888113702,0.8478741162674975,18.0,20.516,0.47241283336140844,230,100,(((exp(((x)**(0.5))))**(2))/((((((((H0)**(2))-(x/(((Omega/H0))**(2)))))**(-1))*1))**(0.5))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[0.9998811 1.004545 ],[ 1.25978712e+01 -1.00691039e-02]
46,0.07013950599930074,0.7904211923243648,0.9082952888113702,0.8916309891837025,12.0,20.696,0.3507303246057778,216,92,(((sin(((((log(((x+Omega)+Omega)))**(2)))**(2))))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[5.92155411 1.38798784],[ 1.25978712e+01 -1.00691039e-02]
47,0.07030738644686407,0.7972803628904238,0.9082952888113702,0.8380928819375313,5.0,20.584,0.4930017158192831,216,92,(((log(x))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.49861814 1.        ],[ 1.25978712e+01 -1.00691039e-02]
48,0.07444812469206409,0.7986584692731665,0.9082952888113702,0.8396858753060285,19.0,20.377,0.5323658900390024,241,97,(((((((((((x)**(0.5)))**(-1)))**(0.5))+((Omega)**(2))))**(2))-((x)**(-1)))/((x/H0)+(1/H0))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[1.06248753e+02 5.09782133e-02],[ 1.25978712e+01 -1.00691039e-02]
49,0.08684939720051964,0.8006795530975725,0.9082952888113702,0.8729128357394622,13.0,20.49,0.42700748723002185,243,113,(((cos((((((((Omega)**(0.5))*Omega)+x)+1))**(-1))))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 5.23770852 -1.23562197],[ 1.25978712e+01 -1.00691039e-02]
50,0.08934355459486541,0.7916472786611292,0.9082952888113702,0.8515672322130393,14.0,20.129,0.38797611859218495,271,118,((((((((((((log(x))**(0.5))+Omega))**(0.5)))**(-1))*(((1/H0))**(0.5))))**(2)))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[11.30579859 -0.07314697],[ 1.25978712e+01 -1.00691039e-02]
51,0.08490947625153249,0.7961948202484576,0.9082952888113702,0.8861730121883205,11.0,20.427,0.508917740359757,244,112,((1/((sin((((log(Omega)+x))**(0.5))))**(-1)))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.63219776 0.36408024],[ 1.25978712e+01 -1.00691039e-02]
52,0.09012425462437255,0.8001734734739107,0.9082952888113702,0.8504028657152134,8.0,20.563,0.47430242619558766,237,119,((((log(Omega)-x)*((H0)**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.94606989 2.7459197 ],[ 1.25978712e+01 -1.00691039e-02]
53,0.07663319176071738,0.7934727192758813,0.9082952888113702,0.8477057312529,14.0,20.491,0.528042232662877,236,103,(((((((x/((((x+1))**(-1))-Omega))+1))**(0.5))/H0))**(-1)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[16.44985182  0.49848274],[ 1.25978712e+01 -1.00691039e-02]
54,0.07812895813338272,0.7985862955738615,0.9082952888113702,0.8894446281518745,13.0,20.853,0.5599226699024966,207,102,(((sin(((((((exp(1))**(0.5))+Omega))**(0.5))-((x)**(-1)))))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 9.60663398 -0.66916364],[ 1.25978712e+01 -1.00691039e-02]
55,0.06650208072544571,0.7913729160126672,0.9082952888113702,0.8454363504130473,17.0,20.623,0.38328838428667267,228,88,(log((sin(exp(((((x)**(-1))*(1*Omega))/Omega)))+Omega))/(1/H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[14.1281232   0.59677976],[ 1.25978712e+01 -1.00691039e-02]
56,0.07851614784075935,0.7964167480759705,0.9082952888113702,0.8711860637259294,15.0,20.492,0.4931006424185793,234,103,(((exp((((Omega/((sin((1-x)))**(-1))))**(-1)))*(((1*H0))**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 4.29479873 16.23660286],[ 1.25978712e+01 -1.00691039e-02]
57,0.073147211648753,0.7946658258192513,0.9082952888113702,0.8502522343209383,18.0,20.6,0.4828913671907289,233,96,(x/(((((((log(((Omega)**(-1)))/x)-Omega)/(1/(Omega*((H0)**(2))))))**(-1)))**(0.5))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[12.0417502   0.56508061],[ 1.25978712e+01 -1.00691039e-02]
58,0.08275301652935872,0.7937717072229097,0.9082952888113702,0.8921026360246964,15.0,20.377,0.4761700178398832,254,110,(((((Omega-log(((((((Omega)**(2))/x))**(0.5))/Omega)))*1))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 1.34060029e+01 -5.03445461e-03],[ 1.25978712e+01 -1.00691039e-02]
59,0.06600774586308442,0.7896192480784453,0.9082952888113702,0.8307433855906627,23.0,20.782,0.4896829759521524,207,87,((((H0-(((H0)**(-1))/(Omega/(H0/(Omega*(((H0)**(-1))+(x/H0)))))))+H0)+H0)+H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.21526307 0.35592772],[ 1.25978712e+01 -1.00691039e-02]
60,0.08360641634016804,0.797463644849476,0.9082952888113702,0.8611691549238141,15.0,20.443,0.4714078179788498,249,110,(log((((((Omega/1)+x))**(0.5))+(x*1)))*(H0+H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 3.86505054 -1.00982189],[ 1.25978712e+01 -1.00691039e-02]
61,0.07963664217199388,0.7954487566280305,0.9082952888113702,0.8683642353790408,14.0,20.432,0.47023145635689145,244,105,(((((((exp(x))**(-1))+sin(Omega))-x)*(1*((H0)**(2)))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[6.57089188 0.70225836],[ 1.25978712e+01 -1.00691039e-02]
62,0.07963527694093837,0.7960607338395,0.9082952888113702,0.8822855967509122,13.0,20.488,0.47094717479251086,227,105,(((H0)**(-1))*((sin((((Omega+x))**(0.5)))*((H0)**(2)))/x)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[11.72869719 -1.01042862],[ 1.25978712e+01 -1.00691039e-02]
63,0.07995970731704073,0.7951872455597422,0.9082952888113702,0.8560234614184937,13.0,20.421,0.42217572980476714,242,105,(((((((Omega*log(1))+x)-Omega)*H0)*H0))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[7.14110737 1.01012134],[ 1.25978712e+01 -1.00691039e-02]
64,0.06378914195859067,0.7897855165198248,0.9082952888113702,0.8946610046029523,14.0,20.656,0.521980143297097,214,84,((((log(sin(((x)**(0.5))))+(Omega/1))*(((1*H0))**(2))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[16.90251797  0.16938094],[ 1.25978712e+01 -1.00691039e-02]
65,0.08164716744206499,0.7957560864659761,0.9082952888113702,0.8482859203074206,12.0,20.615,0.47734757536426936,242,108,(log(x)/(((((((((x)**(-1))*((((H0)**(0.5)))**(0.5))))**(-1)))**(2)))**(2))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[46.31477496  1.        ],[ 1.25978712e+01 -1.00691039e-02]
66,0.07246500583694866,0.7999948253397124,0.9082952888113702,0.8380915824695606,12.0,20.672,0.6348469614571045,215,95,(((log(x)*(cos(Omega)/(Omega*((((H0)**(-1)))**(2))))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[ 1.79227545 -0.05683995],[ 1.25978712e+01 -1.00691039e-02]
67,0.0742809740466102,0.7953157635787906,0.9082952888113702,0.896920697995099,14.0,20.438,0.502810605593467,243,98,((((((x*1)-Omega)*(H0*H0))/(x/Omega)))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[9.87659217 1.01011985],[ 1.25978712e+01 -1.00691039e-02]
68,0.08137877681137326,0.8062717170962714,0.9082952888113702,0.8472233742408697,13.0,20.605,0.6301440555970879,228,105,((exp((x+(cos(x)*Omega)))*log(x))/((H0)**(-1))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[2.04309652 3.61196218],[ 1.25978712e+01 -1.00691039e-02]
69,0.07491044185142848,0.7927726797628754,0.9082952888113702,0.8517086816009217,13.0,20.539,0.407442020606069,236,100,(((((((sin((((x)**(0.5))*x)))**(0.5))-Omega)+x))**(0.5))*H0),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[5.93343556 1.93185788],[ 1.25978712e+01 -1.00691039e-02]
70,0.07646573768615968,0.7966084364434945,0.9082952888113702,0.8581148639602626,14.0,20.589,0.5196722644249218,222,101,(((((log((((x)**(2))+cos(Omega))))**(0.5)))**(0.5))*(x/(1/H0))),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[2.56747862 1.59166559],[ 1.25978712e+01 -1.00691039e-02]
71,0.07422382127389343,0.7961129448485584,0.9082952888113702,0.8467547735922336,14.0,20.443,0.48517691146196895,233,97,(log(((x)**(2)))/(exp((x/(H0*(Omega/H0))))/H0)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[199.0515488    0.43165564],[ 1.25978712e+01 -1.00691039e-02]
72,0.08326437167008706,0.7920432846999961,0.9082952888113702,0.8487937134994276,17.0,20.411,0.40146757241271314,244,110,(((((exp(((x)**(2)))+cos((((H0/H0))**(-1))))-Omega)*((((((H0)**(-1)))**(2)))**(-1))))**(0.5)),((((((((((Omega+log((x*1)))*x))**(0.5))*H0))**(-1))+((H0)**(-1))))**(-1)),[2.84880183 3.31443678],[ 1.25978712e+01 -1.00691039e-02]
