i_eq,i_trial,noise,n_reals,# EVALUATIONS,STARTED,FINISHED,last_pareto_expression,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,equivalent_expr,i_pareto,test_r2,accuracy_solution,test_r2_refit,accuracy_solution_refit,RUN COMMAND,RUN NAME,result_analysis_time
0,4,0.1,1,199350,True,True,1.18*sin(0.91*t + 2.7),0,1,True,True,True,,True,1.18*cos(0.91*t + 1.14),6,0.9999601769670976,True,0.9999999999994196,True,python classbench_run.py -i 0 -t 4 -n 0.100000 -r 1,CR_0_4_1_0.100000,2.005697011947632
0,4,0.1,10,198955,True,True,-1.16*sin(0.93*t - 0.55),0,1.02,True,True,True,,True,-0.64*sin(0.45*t - 0.6),7,0.9811366548124812,False,0.9999999999978482,True,python classbench_run.py -i 0 -t 4 -n 0.100000 -r 10,CR_0_4_10_0.100000,1.8966069221496584
1,0,0.0,1,198354,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),8,0.9999999999999992,True,0.999999999993846,True,python classbench_run.py -i 1 -t 0 -n 0.000000 -r 1,CR_1_0_1_0.000000,1.180941104888916
1,0,0.0,10,199291,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),6,0.99999999983378,True,0.9999999999998612,True,python classbench_run.py -i 1 -t 0 -n 0.000000 -r 10,CR_1_0_10_0.000000,1.2722392082214355
1,0,0.001,1,198203,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),9,0.9999998970502912,True,0.9999999998600924,True,python classbench_run.py -i 1 -t 0 -n 0.001000 -r 1,CR_1_0_1_0.001000,2.320927858352661
1,0,0.001,10,199317,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),5,0.9999999742077188,True,0.9999999999775298,True,python classbench_run.py -i 1 -t 0 -n 0.001000 -r 10,CR_1_0_10_0.001000,1.746433973312378
1,0,0.01,1,198144,True,True,1.28*exp(-0.79*t),0,1,True,True,True,,True,1.28*exp(-0.79*t),6,0.9752736265319611,False,0.940573606487989,False,python classbench_run.py -i 1 -t 0 -n 0.010000 -r 1,CR_1_0_1_0.010000,2.084045886993408
1,0,0.01,10,199208,True,True,1.05*exp(t*(0.184 - 0.8*t)/(t + 0.02)),0,1,True,True,True,,True,1.05*exp(-t*(0.8*t - 0.19)/(t + 0.02)),9,0.9999961910077776,True,0.9999999973922488,True,python classbench_run.py -i 1 -t 0 -n 0.010000 -r 10,CR_1_0_10_0.010000,2.2009849548339844
1,0,0.1,1,199453,True,True,1.25*exp(-0.77*t),0,1.05*exp(-0.04*t),True,True,False,,True,1.24*exp(-0.76*t),3,0.974644088645434,False,0.9999999999990524,True,python classbench_run.py -i 1 -t 0 -n 0.100000 -r 1,CR_1_0_1_0.100000,1.088878154754639
1,0,0.1,10,198485,True,True,1.37*exp(-0.81*t - 0.05/t),-0.05*exp(-pi*t/4),0.98,False,False,True,,True,1.31*exp(-0.8*t - 0.02/t),7,0.9996003379888684,True,0.999999999973033,True,python classbench_run.py -i 1 -t 0 -n 0.100000 -r 10,CR_1_0_10_0.100000,1.8103959560394287
1,1,0.0,1,199217,True,True,1.07*exp(-0.79*t),0,1,True,True,True,,True,1.07*exp(-0.79*t),10,0.999999999999997,True,0.9999999999989484,True,python classbench_run.py -i 1 -t 1 -n 0.000000 -r 1,CR_1_1_1_0.000000,1.2570092678070068
1,1,0.0,10,198284,True,True,1.07*exp(-0.79*t),0,1,True,True,True,,True,1.07*exp(-0.79*t),4,0.999999999893651,True,0.9999999999983769,True,python classbench_run.py -i 1 -t 1 -n 0.000000 -r 10,CR_1_1_10_0.000000,0.9144127368927002
1,1,0.001,1,198558,True,True,exp(-1.49*t - 1.49*cos(0.06*t - 1.66))**0.5,0,1,True,True,True,,True,1.07*exp(-0.79*t),8,0.9999999396294178,True,0.999999999999694,True,python classbench_run.py -i 1 -t 1 -n 0.001000 -r 1,CR_1_1_1_0.001000,1.5207529067993164
1,1,0.001,10,199936,True,True,1.07*exp(-0.79*t),0,1,True,True,True,,True,1.07*exp(-0.79*t),4,0.9999999567694208,True,0.9999999999995632,True,python classbench_run.py -i 1 -t 1 -n 0.001000 -r 10,CR_1_1_10_0.001000,1.208869695663452
1,1,0.01,1,198175,True,True,(-sin(1.09*exp(-1.58*t + 0.04/t)))**0.5,0,1,True,True,True,,True,1.07*exp(-0.8*t),8,0.9999943927590592,True,0.9999999999965536,True,python classbench_run.py -i 1 -t 1 -n 0.010000 -r 1,CR_1_1_1_0.010000,1.220541000366211
1,1,0.01,10,199921,True,True,1.07*exp(-0.79*t),0,1,True,True,True,,True,1.07*exp(-0.79*t),8,0.9999953619517612,True,0.999999984413137,True,python classbench_run.py -i 1 -t 1 -n 0.010000 -r 10,CR_1_1_10_0.010000,2.9270918369293213
1,1,0.1,1,198226,True,True,2.93*t*exp(-1.8*(t*(log(t) + 0.985816794522765))**0.5),-0.05*exp(-pi*t/4),0.94,False,False,True,,True,1.1*exp(-0.81*t),6,0.9994692826011976,True,0.9999999999991912,True,python classbench_run.py -i 1 -t 1 -n 0.100000 -r 1,CR_1_1_1_0.100000,1.404061794281006
1,1,0.1,10,199184,True,True,exp(-t*(0.82 - 0.11/(0.89*t + 0.07))),-0.04*exp(-pi*t/4),0.98,False,False,True,,True,1.09/(exp(0.8*t) - 0.03),5,0.9995655137464806,True,0.999999999998666,True,python classbench_run.py -i 1 -t 1 -n 0.100000 -r 10,CR_1_1_10_0.100000,2.27927303314209
1,2,0.0,1,198995,True,True,1.1*exp(-1.1*t),0,1,True,True,True,,True,1.1*exp(-1.1*t),10,0.9999999999999966,True,0.999999999995649,True,python classbench_run.py -i 1 -t 2 -n 0.000000 -r 1,CR_1_2_1_0.000000,1.43979811668396
1,2,0.0,10,198617,True,True,1.1*exp(-1.1*t),0,1,True,True,True,,True,1.1*exp(-1.1*t),8,0.9999999997807164,True,0.9999999999999812,True,python classbench_run.py -i 1 -t 2 -n 0.000000 -r 10,CR_1_2_10_0.000000,0.909466028213501
1,2,0.001,1,198773,True,True,1.1*exp(-1.1*t),0,1,True,True,True,,True,1.1*exp(-1.1*t),10,0.9999998510192132,True,0.9999999999996446,True,python classbench_run.py -i 1 -t 2 -n 0.001000 -r 1,CR_1_2_1_0.001000,1.655430793762207
1,2,0.001,10,198434,True,True,1.1*exp(-1.1*t),0,1,True,True,True,,True,1.1*exp(-1.1*t),9,0.99999998211581,True,0.9999999999171612,True,python classbench_run.py -i 1 -t 2 -n 0.001000 -r 10,CR_1_2_10_0.001000,1.2224159240722656
1,2,0.01,1,198513,True,True,1.1*exp(-1.1*t),0,1,True,True,True,,True,1.1*exp(-1.1*t),11,0.9999857187962288,True,0.99999999967398,True,python classbench_run.py -i 1 -t 2 -n 0.010000 -r 1,CR_1_2_1_0.010000,2.2873167991638184
1,2,0.01,10,199879,True,True,1.1*exp(-1.09*t),1.1*exp(-1.1*t) - 1.1*exp(-1.09*t),1,False,False,True,,True,1.1*exp(-1.09*t),8,0.999997862586444,True,0.9999999998559338,True,python classbench_run.py -i 1 -t 2 -n 0.010000 -r 10,CR_1_2_10_0.010000,1.5816059112548828
1,2,0.1,1,198263,True,True,0.79*exp(-1.27*t + 1/(3.42 - 1.27*(-t - 0.23)**0.5)),-exp(-pi*t/3) + 1.1*exp(-1.1*t),1.1*exp(-0.08*t),False,False,False,,False,,0,0.998675181745182,False,0.9999996903477568,True,python classbench_run.py -i 1 -t 2 -n 0.100000 -r 1,CR_1_2_1_0.100000,2.637679100036621
1,2,0.1,10,199648,True,True,1.15*(0.05 - exp(-0.48*t))**2,1.1*exp(-1.1*t) - 1.09*exp(-1.09*t),1,False,False,True,,True,1.09*exp(-1.09*t),6,0.9996825670996092,True,0.9999999903528236,True,python classbench_run.py -i 1 -t 2 -n 0.100000 -r 10,CR_1_2_10_0.100000,1.703552007675171
1,3,0.0,1,199721,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),9,1.0,True,0.9999999999983736,True,python classbench_run.py -i 1 -t 3 -n 0.000000 -r 1,CR_1_3_1_0.000000,0.98868989944458
1,3,0.0,10,199265,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),9,0.9999999998472208,True,0.9999999999924968,True,python classbench_run.py -i 1 -t 3 -n 0.000000 -r 10,CR_1_3_10_0.000000,1.381314039230347
1,3,0.001,1,199813,True,True,1.28*exp(-0.8*t + 8.75868519688933e-5/t),0,1,True,True,True,,True,1.28*exp(-0.8*t),10,0.9999999103609792,True,0.9999999999870054,True,python classbench_run.py -i 1 -t 3 -n 0.001000 -r 1,CR_1_3_1_0.001000,1.555999994277954
1,3,0.001,10,199171,True,True,1.28*exp(-0.8*t),0,1,True,True,True,,True,1.28*exp(-0.8*t),13,0.9999999564331076,True,7.159982158277955e-07,False,python classbench_run.py -i 1 -t 3 -n 0.001000 -r 10,CR_1_3_10_0.001000,1.9548659324645996
1,3,0.01,1,199907,True,True,1.25892885465499*exp(-0.79*t),0.02*exp(-pi*t/4),1.05,False,False,True,,True,1.25892885465499*exp(-0.79*t),9,0.999990897283101,True,0.9999999932700016,True,python classbench_run.py -i 1 -t 3 -n 0.010000 -r 1,CR_1_3_1_0.010000,1.6738519668579102
1,3,0.01,10,199190,True,True,1.28*exp(-0.79*t),0,1,True,True,True,,True,1.28*exp(-0.79*t),9,0.9999954885413616,True,0.9999999999993112,True,python classbench_run.py -i 1 -t 3 -n 0.010000 -r 10,CR_1_3_10_0.010000,1.602991819381714
1,3,0.1,1,199314,True,True,1.42*exp(0.71*t*(0.09*t - 1.03)) - 0.16,0.02*exp(-pi*t/4),1.05,False,False,True,,True,1.26*exp(-0.79*t),3,0.9990904503566052,True,0.9999999999910324,True,python classbench_run.py -i 1 -t 3 -n 0.100000 -r 1,CR_1_3_1_0.100000,1.0352239608764648
1,3,0.1,10,198433,True,True,1.25*exp(-0.77*t),0.03*exp(-pi*t/4),1.05,False,False,True,,True,1.25*exp(-0.77*t),7,0.9995661775588672,True,-0.0017909746543007,False,python classbench_run.py -i 1 -t 3 -n 0.100000 -r 10,CR_1_3_10_0.100000,7.246381044387817
1,4,0.0,1,198107,True,True,1.95*exp(-0.85*t),0,1,True,True,True,,True,1.95*exp(-0.85*t),6,0.9999999999999998,True,0.9999999999992416,True,python classbench_run.py -i 1 -t 4 -n 0.000000 -r 1,CR_1_4_1_0.000000,1.5323078632354736
1,4,0.0,10,198917,True,True,1.95*exp(-0.85*t),0,1,True,True,True,,True,1.95*exp(-0.85*t),7,0.9999999998161,True,0.9999999999994884,True,python classbench_run.py -i 1 -t 4 -n 0.000000 -r 10,CR_1_4_10_0.000000,1.448026180267334
1,4,0.001,1,198142,True,True,1.95*exp(-0.85*t),0,1,True,True,True,,True,1.95*exp(-0.85*t),5,0.9999957857270498,True,0.9997930169110354,True,python classbench_run.py -i 1 -t 4 -n 0.001000 -r 1,CR_1_4_1_0.001000,7.474115133285523
1,4,0.001,10,199081,True,True,1.95*exp(-0.85*t),0,1,True,True,True,,True,1.95*exp(-0.85*t),7,0.9999999734696916,True,0.9999999999786447,True,python classbench_run.py -i 1 -t 4 -n 0.001000 -r 10,CR_1_4_10_0.001000,1.9876408576965332
1,4,0.01,1,199660,True,True,0.52*t*exp(-(t*(t + 0.69) - 2.49)/(t + 0.69)),0,1,True,True,True,,True,1.94*exp(-0.85*t),6,0.9999856365815808,True,0.999999997415438,True,python classbench_run.py -i 1 -t 4 -n 0.010000 -r 1,CR_1_4_1_0.010000,6.168348789215088
1,4,0.01,10,198765,True,True,1.94*exp(-0.85*t),0,1,True,True,True,,True,1.94*exp(-0.85*t),10,0.9999971244547968,True,0.999999999978581,True,python classbench_run.py -i 1 -t 4 -n 0.010000 -r 10,CR_1_4_10_0.010000,2.036381244659424
1,4,0.1,1,199679,True,True,5.14/(2.97*t + 1.09*exp(t + 0.34/t) - 0.94),1.96*exp(-0.85*t) - 1.92*exp(-0.84*t),1.02,False,False,True,,True,1.92*exp(-0.84*t),7,0.9995769524880757,True,0.999999999847292,True,python classbench_run.py -i 1 -t 4 -n 0.100000 -r 1,CR_1_4_1_0.100000,7.872617959976196
1,4,0.1,10,198463,True,True,1.86/(0.97*exp(0.84*t) - 0.02),0,1,True,True,True,,True,1.94*exp(-0.85*t),7,0.9996891388895875,True,0.9999999999963604,True,python classbench_run.py -i 1 -t 4 -n 0.100000 -r 10,CR_1_4_10_0.100000,2.0981979370117188
2,0,0.0,1,198911,True,True,-t*(4.91*t - 3.49) + 1.29,0,1.0,True,True,True,,True,-t*(4.91*t - 3.49) + 1.29,15,0.9999999999999984,True,0.9999999999999852,True,python classbench_run.py -i 2 -t 0 -n 0.000000 -r 1,CR_2_0_1_0.000000,0.7030062675476074
2,0,0.0,10,199020,True,True,-t*(4.9*t - 4.49) - t + 1.29,0,1.0,True,True,True,,True,-t*(4.9*t - 4.49) - t + 1.29,11,0.9999999999999944,True,0.9999999999999768,True,python classbench_run.py -i 2 -t 0 -n 0.000000 -r 10,CR_2_0_10_0.000000,0.6978049278259277
2,0,0.001,1,198928,True,True,613.9*cos(0.13*t - 0.04) - 611.98,0,1,True,True,True,,True,-4.91*t**2 + 3.49*t + 1.29,14,0.9999995964741396,True,0.9999999999999198,True,python classbench_run.py -i 2 -t 0 -n 0.001000 -r 1,CR_2_0_1_0.001000,2.2366487979888916
2,0,0.001,10,198966,True,True,-t*(4.9*t - 3.49) + 1.29,0,1.0,True,True,True,,True,-t*(4.9*t - 3.49) + 1.29,9,0.9999999722053668,True,0.9999999999591962,True,python classbench_run.py -i 2 -t 0 -n 0.001000 -r 10,CR_2_0_10_0.001000,1.067929983139038
2,0,0.01,1,199020,True,True,-0.93*t + 22.8*sin(0.66*t + 1.27) - 20.51,-4.89*t**2 + 3.49*t + exp(t) - 1.8,(4.89*t**2 - 3.49*t - 1.29)/(exp(t) - 3.11),False,False,False,,False,,0,0.999957653831794,True,0.9999965024037007,True,python classbench_run.py -i 2 -t 0 -n 0.010000 -r 1,CR_2_0_1_0.010000,4.099746227264404
2,0,0.01,10,198980,True,True,-t*(4.89*t - 3.47) + 1.29,0,(4.89*t**2 - 5.34*t - 2.75)/(t*(4.89*t - 5.34) - 2.79),True,True,False,,True,-t*(4.89*t - 5.34) + 2.78,9,0.999997253805764,True,0.9999999999936235,True,python classbench_run.py -i 2 -t 0 -n 0.010000 -r 10,CR_2_0_10_0.010000,4.483180046081543
2,0,0.1,1,198016,True,True,-t + 4.11*exp(cos(t - 0.46)) - 8.79,-4.89*t**2 + 3.49*t + exp(t) - 1.84,(4.89*t**2 - 3.49*t - 1.29)/(exp(t) - 3.14),False,False,False,,False,,0,0.9957206663383756,False,0.9999357871267524,True,python classbench_run.py -i 2 -t 0 -n 0.100000 -r 1,CR_2_0_1_0.100000,2.473600149154663
2,0,0.1,10,198752,True,True,t*(-5.51*t + sin(t) + 3.2) + 1.32,-4.89*t**2 + 5.59*t - 0.05*exp(t) - 1.11,(-97.9467*t**2 + 111.9677*t - 22.2333)*exp(-t),False,False,False,,False,,0,0.999722310184814,True,0.9999876038607808,True,python classbench_run.py -i 2 -t 0 -n 0.100000 -r 10,CR_2_0_10_0.100000,1.21439790725708
2,1,0.0,1,199316,True,True,-4.9284*t**2 + 2.1836*t + 1.32,0,1,True,True,True,,True,-4.9*t**2 + 2.17*t + 1.32,14,0.9999999999999996,True,1.0,True,python classbench_run.py -i 2 -t 1 -n 0.000000 -r 1,CR_2_1_1_0.000000,3.0781660079956055
2,1,0.0,10,199362,True,True,-t*(4.91*t - 2.17) + 1.32,0,1.0,True,True,True,,True,-t*(4.91*t - 2.17) + 1.32,10,0.9999999999990457,True,0.9999999999999696,True,python classbench_run.py -i 2 -t 1 -n 0.000000 -r 10,CR_2_1_10_0.000000,0.7944118976593018
2,1,0.001,1,199193,True,True,-4.6*t*(t + sin(0.07*t - 0.41) - 0.07) + 1.32,0,1,True,True,True,,True,-4.9*t**2 + 2.17*t + 1.32,9,0.9999999589337938,True,0.9999999999851152,True,python classbench_run.py -i 2 -t 1 -n 0.001000 -r 1,CR_2_1_1_0.001000,2.6494321823120117
2,1,0.001,10,199357,True,True,-t*(4.91*t - 2.17) + 1.32,0,1.0,True,True,True,,True,-t*(4.91*t - 2.17) + 1.32,12,0.9999999761587566,True,0.9999999999998628,True,python classbench_run.py -i 2 -t 1 -n 0.001000 -r 10,CR_2_1_10_0.001000,0.8563830852508545
2,1,0.01,1,199192,True,True,-0.0482*t**3 - 4.82*t**2 + 2.1371*t + 1.33,-4.89*t**2 + 2.2*t + exp(t) - 1.18,(4.89*t**2 - 2.2*t - 1.35)/(exp(t) - 2.51),False,False,False,,False,,0,0.9999951051532106,True,0.9999291066263308,True,python classbench_run.py -i 2 -t 1 -n 0.010000 -r 1,CR_2_1_1_0.010000,1.990088939666748
2,1,0.01,10,199425,True,True,-t*(4.91*t - 2.17) + 1.33,-0.01,1.0,True,True,True,,True,-t*(4.91*t - 2.17) + 1.33,12,0.9999976436000476,True,0.9999999999999638,True,python classbench_run.py -i 2 -t 1 -n 0.010000 -r 10,CR_2_1_10_0.010000,0.7044048309326172
2,1,0.1,1,198821,True,True,-4.45*t*(t + cos(t*(t - 1)) - 1.37) + 1.4,-4.89*t**2 + 2.2*t + exp(t) - 1.18,(4.89*t**2 - 2.2*t - 1.35)/(exp(t) - 2.51),False,False,False,,False,,0,0.9994861551482288,True,0.999966065895866,True,python classbench_run.py -i 2 -t 1 -n 0.100000 -r 1,CR_2_1_1_0.100000,2.873610019683838
2,1,0.1,10,199280,True,True,-t*(4.29*t - 1.51) + 1.46,0,(4.89*t**2 - 6.86*t + 0.86)/(4.94*t**2 - 6.91*t + 0.86),True,True,False,,True,-4.94*t**2 + 6.89*t - 0.86,9,0.9995852212058928,True,0.9999999999999792,True,python classbench_run.py -i 2 -t 1 -n 0.100000 -r 10,CR_2_1_10_0.100000,0.638657808303833
2,2,0.0,1,199204,True,True,-t*(4.91*t - 2.36) - 2.84,0,1.0,True,True,True,,True,-t*(4.91*t - 2.36) - 2.84,12,0.9999999999999996,True,0.9999999999999516,True,python classbench_run.py -i 2 -t 2 -n 0.000000 -r 1,CR_2_2_1_0.000000,0.7850501537322998
2,2,0.0,10,199250,True,True,-4.9*t**2 + 2.372*t - 2.84,0,1,True,True,True,,True,-4.9*t**2 + 2.36*t - 2.84,13,0.9999999999995924,True,0.9999999999995032,True,python classbench_run.py -i 2 -t 2 -n 0.000000 -r 10,CR_2_2_10_0.000000,2.9444310665130615
2,2,0.001,1,199202,True,True,-3.8016*t**2 + 8.0091*t*sin(0.14*t + 2.84) - 2.84,0,1,True,True,True,,True,-4.9*t**2 + 2.36*t - 2.84,10,0.9999984713009328,True,0.9999999999976492,True,python classbench_run.py -i 2 -t 2 -n 0.001000 -r 1,CR_2_2_1_0.001000,3.788045883178711
2,2,0.001,10,199208,True,True,-t*(4.9*t - 1.36) + t - 2.84,0,(4.89*t**2 - 2.36*t + 2.83)/(t*(4.89*t - 1.35) - t + 2.83),True,True,False,,True,-t*(4.9*t - 1.36) + t - 2.84,14,0.9999999843863082,True,0.9999999999999994,True,python classbench_run.py -i 2 -t 2 -n 0.001000 -r 10,CR_2_2_10_0.001000,0.7315011024475098
2,2,0.01,1,199088,True,True,-3*t + 8.57*(0.29*(t - 0.55)**2 - 1)**2 - 9.94,-0.04*t**2,1,False,False,True,,True,-4.87*t**2 + 2.35*t - 2.85,7,0.9998445155590818,True,0.9999999999826072,True,python classbench_run.py -i 2 -t 2 -n 0.010000 -r 1,CR_2_2_1_0.010000,4.3819169998168945
2,2,0.01,10,199226,True,True,-4.9*t**2 + 2.35*t - 2.84,0,1,True,True,True,,True,-4.9*t**2 + 2.35*t - 2.84,13,0.9999984502515512,True,0.9999999999995448,True,python classbench_run.py -i 2 -t 2 -n 0.010000 -r 10,CR_2_2_10_0.010000,0.9553027153015136
2,2,0.1,1,198040,True,True,t + log(sin(7.5*exp(0.05*t**2)) - 1),-4.89*t**2 + 2.36*t + exp(t) - 1.35,(4.89*t**2 - 2.36*t + 2.83)/(exp(t) + 1.47),False,False,False,,False,,0,0.9796075939107296,False,0.9918374977295834,False,python classbench_run.py -i 2 -t 2 -n 0.100000 -r 1,CR_2_2_1_0.100000,3.38364315032959
2,2,0.1,10,199123,True,True,-2.1*t*(2.1*t - 1.1) + cos(t) - 3.82,-4.89*t**2 - 0.28*t + exp(t),(4.89*t**2 + 0.28*t - 2.36)/(exp(t) - 2.39),False,False,False,,False,,0,0.9998423650618106,True,0.9999992753965252,True,python classbench_run.py -i 2 -t 2 -n 0.100000 -r 10,CR_2_2_10_0.100000,1.3995747566223145
2,3,0.0,1,199368,True,True,-t*(4.9*t - 2.51) + t + 1.25,0,(-4.89*t**2 + 3.49*t + 1.26)/(-t*(4.89*t - 2.51) + t + 1.26),True,True,False,,True,-t*(4.9*t - 2.51) + t + 1.25,12,1.0,True,1.0,True,python classbench_run.py -i 2 -t 3 -n 0.000000 -r 1,CR_2_3_1_0.000000,0.9022729396820068
2,3,0.0,10,199181,True,True,-t*(4.9*t - 3.51) + 1.25,0,1.0,True,True,True,,True,-t*(4.9*t - 3.51) + 1.25,7,0.9999999999998378,True,0.9999999999999916,True,python classbench_run.py -i 2 -t 3 -n 0.000000 -r 10,CR_2_3_10_0.000000,0.7370321750640869
2,3,0.001,1,199360,True,True,-250*sin(0.2*t - 1.64) - 248.13,0,1,True,True,True,,True,-4.91*t**2 + 3.51*t + 1.25,5,0.9999995924484776,True,0.9999999999994428,True,python classbench_run.py -i 2 -t 3 -n 0.001000 -r 1,CR_2_3_1_0.001000,1.2082278728485107
2,3,0.001,10,199219,True,True,-t*(4.91*t - 2.51) + t + 1.25,0,1.0,True,True,True,,True,-t*(4.91*t - 2.51) + t + 1.25,9,0.999999973026684,True,0.9999999998517384,True,python classbench_run.py -i 2 -t 3 -n 0.001000 -r 10,CR_2_3_10_0.001000,1.4483728408813477
2,3,0.01,1,199221,True,True,1.52*t*(t + 15.59*cos(0.28*t + 1.52) + 1.52) + 1.24,-4.89*t**2 + 3.49*t - 1.75*cos(t) + 1.26,(-2.7873*t**2 + 1.9893*t + 0.7182)/cos(t),False,False,False,,False,,0,0.9999536552992416,True,0.9999994837193285,True,python classbench_run.py -i 2 -t 3 -n 0.010000 -r 1,CR_2_3_1_0.010000,3.108139753341675
2,3,0.01,10,199223,True,True,-4.93*t*(t - 0.75 + 1/(3.93*t + 24.32)) + 1.25,0,1.0,True,True,True,,True,-t*(4.91*t - 2.51) + t + 1.25,13,0.9999973665319428,True,0.9999999999654804,True,python classbench_run.py -i 2 -t 3 -n 0.010000 -r 10,CR_2_3_10_0.010000,1.0676188468933103
2,3,0.1,1,198166,True,True,2.35*cos(3.26 - 2.48/(1.39*t**2 - t + 1.12)),-4.89*t**2 + 3.49*t - 1.75*cos(t) + 1.26,(-2.7873*t**2 + 1.9893*t + 0.7182)/cos(t),False,False,False,,False,,0,0.9940746022363482,False,0.9990722268374004,True,python classbench_run.py -i 2 -t 3 -n 0.100000 -r 1,CR_2_3_1_0.100000,2.846720933914185
2,3,0.1,10,199079,True,True,-4.92*t**2 + 3.4946*t + 1.2546,-0.02,(-4.89*t**2 + 3.49*t + 1.26)/(-4.94*t**2 + 3.49*t + 1.26),True,True,False,,True,-4.92*t**2 + 3.51*t + 1.27,10,0.999271977860046,True,0.999908129699014,True,python classbench_run.py -i 2 -t 3 -n 0.100000 -r 10,CR_2_3_10_0.100000,2.3963069915771484
2,4,0.0,1,199081,True,True,-t*(4.9*t - 6.67) + t + 0.28,0,1.0,True,True,True,,True,-t*(4.9*t - 6.67) + t + 0.28,11,0.9999999999999994,True,0.9999999999999956,True,python classbench_run.py -i 2 -t 4 -n 0.000000 -r 1,CR_2_4_1_0.000000,0.7816743850708008
2,4,0.0,10,199366,True,True,-2.45*t*(2*t - 3.13) + 0.28,0,1.0,True,True,True,,True,-t*(4.9*t - 7.67) + 0.28,13,0.9999999999986106,True,1.0,True,python classbench_run.py -i 2 -t 4 -n 0.000000 -r 10,CR_2_4_10_0.000000,0.8382852077484131
2,4,0.001,1,199048,True,True,-t*(4.91*t - 7.67) + 0.28,0,1.0,True,True,True,,True,-t*(4.91*t - 7.67) + 0.28,10,0.9999999267472152,True,0.9999999999902904,True,python classbench_run.py -i 2 -t 4 -n 0.001000 -r 1,CR_2_4_1_0.001000,2.100381135940552
2,4,0.001,10,199315,True,True,t*(-4.94*t + log(t + 24.44) + 4.47) + 0.28,0,1.0,True,True,True,,True,-t*(4.9*t - 6.67) + t + 0.28,8,0.9999999848969836,True,0.9999999999999336,True,python classbench_run.py -i 2 -t 4 -n 0.001000 -r 10,CR_2_4_10_0.001000,0.7805821895599365
2,4,0.01,1,199156,True,True,t*(-t*(-t**2 + 2*t + 4.63) + t + 7.39) + 0.3,-5.879632*t**2 + 5.5744*t - 0.84,(-4.401*t**2 + 6.912*t + 0.252)/(0.94*t + 1)**2,False,False,False,,False,,0,0.9999678157877588,True,0.999994369509287,True,python classbench_run.py -i 2 -t 4 -n 0.010000 -r 1,CR_2_4_1_0.010000,1.003037929534912
2,4,0.01,10,199272,True,True,-4.9*t**2 + 7.66*t + 0.29,0,(-4.89*t**2 + 7.68*t + 0.28)/(-4.89*t**2 + 7.68*t + 0.31),True,True,False,,True,-4.9*t**2 + 7.66*t + 0.29,13,0.9999985661552434,True,0.9999999984472436,True,python classbench_run.py -i 2 -t 4 -n 0.010000 -r 10,CR_2_4_10_0.010000,3.5684568881988525
2,4,0.1,1,199421,True,True,2.74*t - 0.71*sin(4.56*t - 3.85) + 0.89,-3.77*t**0.52 - 4.89*t**2 + 7.68*t + 0.28,(-1.3203*t**2 + 2.0736*t + 0.0756)/t**0.52,False,False,False,,False,,0,0.9967055154835068,False,0.9987438094101576,False,python classbench_run.py -i 2 -t 4 -n 0.100000 -r 1,CR_2_4_1_0.100000,3.848956823348999
2,4,0.1,10,199218,True,True,-2.93*t*(t*(t**2 - 2*t + 2.93) - 2.86) + 0.3,-4.89*t**2 + 6.6*t + exp(t) - 3.38,(4.89*t**2 - 6.6*t + 0.2)/(exp(t) - 3.18),False,False,False,,False,,0,0.9998075904330672,True,0.9999789587016432,True,python classbench_run.py -i 2 -t 4 -n 0.100000 -r 10,CR_2_4_10_0.100000,1.5128319263458252
3,0,0.0,1,199588,True,True,exp(-0.66*t)*cos(1.51*t),,,,,,Unknown error,False,,-1,0.9934884693338266,False,0.9999820491943786,True,python classbench_run.py -i 3 -t 0 -n 0.000000 -r 1,CR_3_0_1_0.000000,2.3097898960113525
3,0,0.0,10,198130,True,True,(1 - t)*exp(-0.36*t**2),,,,,,Unknown error,False,,-1,0.8472206180034612,False,0.9962701116961912,False,python classbench_run.py -i 3 -t 0 -n 0.000000 -r 10,CR_3_0_10_0.000000,1.2177839279174805
3,0,0.001,1,198721,True,True,1.03*(1 - t)*exp(-0.36*t**2),exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-7*pi*t/9),exp(4*pi*t/7)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9803350473587265,False,0.9977093090482564,False,python classbench_run.py -i 3 -t 0 -n 0.001000 -r 1,CR_3_0_1_0.001000,1.286569118499756
