epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog
92,0.5398520666906811,0.9491903636783604,0.9947977082484163,0.9873052683380524,29.0,29.727,0.588472432776626,783,782,((Omega+(((((((((((x*Omega))**(0.5)))**(0.5))+Omega)*1))**(0.5)))**(0.5)))*(H0+H0)),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
93,0.5230222116378532,0.9504991591000285,0.9947977082484163,0.9886972896214992,30.0,30.096,0.64049104235988,757,755,((((((((((((x)**(0.5)))**(0.5)))**(0.5))+((1*1)+Omega))/1))**(0.5))*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
94,0.5345707589702668,0.9432468744785076,0.9947977082484163,0.989687803917369,31.0,29.912,0.9391391932360466,777,777,(((((((((((((((x+x))**(0.5)))**(0.5)))**(0.5))*1)*1)*1))**(0.5))+Omega)+1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
95,0.522238910880724,0.9515983390502656,0.9947977082484163,0.9896878039163808,31.0,29.972,0.5873355615425553,780,778,(((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))*1)*1)+1)+Omega)*1)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
96,0.5122284525157511,0.9438871450490667,0.9947977082484163,0.9896878039049131,35.0,30.158,0.6726472468308297,774,774,(((((((((((((x*((((Omega)**(0.5))+Omega)+1)))**(0.5)))**(0.5))*1))**(0.5)))**(0.5))+Omega)+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
97,0.48717379699243113,0.9478998370781936,0.9947977082484163,0.9926525629320975,33.0,30.518,0.6532924196174296,754,753,((((((((((((((((x)**(0.5)))**(0.5)))**(0.5))+1)+1)*1)*1))**(0.5))+Omega))**(0.5))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
98,0.48046574085547034,0.9411733524555714,0.9947977082484163,0.9896878039163177,29.0,30.656,0.7220583077120775,754,753,((((((((((((((x)**(0.5)))**(0.5))*1))**(0.5)))**(0.5))*1)*1)*1)+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
99,0.4861274721192885,0.9463481228085797,0.9947977082484163,0.9896878039163177,33.0,30.484,0.8300448424784928,771,768,((((((((((((((x)**(0.5))*1)*((1)**(0.5)))*1))**(0.5)))**(0.5)))**(0.5))+Omega)*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
100,0.47096398974426934,0.9393372543972616,0.9947977082484163,0.9935150550460335,35.0,30.712,0.8953231921122072,741,739,(((((((((((((((((x)**(0.5)))**(0.5)))**(0.5))*1))**(0.5))*1)+1)+1))**(0.5))+Omega)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
101,0.5016900659140787,0.9497604396972938,0.9947977082484163,0.9896878039108448,27.0,30.679,0.8050322768940233,759,759,((Omega+(((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+1)*1)+1))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
102,0.5249653679402018,0.9531158527196868,0.9947977082484163,0.9896878010504093,29.0,30.285,0.44362957158614164,769,766,((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(((1+(1*1))+1)*Omega))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
103,0.5170147700882215,0.9539895183854411,0.9947977082484163,0.9947749305767324,33.0,29.996,0.5585909282436305,760,760,(((((((((((x)**(0.5)))**(0.5))*(((((x*1))**(0.5))*Omega)+1))*1))**(0.5)))**(0.5))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
104,0.5485156190070918,0.9541779243186892,0.9947977082484163,0.9896878039155356,37.0,29.23,0.43950718661775595,812,810,((((((((((((((((((x*x)*1)*1)*1))**(0.5)))**(0.5)))**(0.5)))**(0.5))*1))**(0.5))+Omega)+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
105,0.5414910290329755,0.9576892068793806,0.9947977082484163,0.9886972895837091,32.0,29.489,0.5150076600149485,791,791,(((((((((((((((x+x))**(0.5))*1)*1))**(0.5))/1))**(0.5))+1)+Omega))**(0.5))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
106,0.5578324003727346,0.9536788476815982,0.9947977082484163,0.9896878039172521,33.0,29.128,0.5368179813088861,818,817,(((((((((((((x)**(0.5))+((x)**(0.5))))**(0.5)))**(0.5)))**(0.5))+Omega)*(1*H0))+H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
107,0.5577076981041044,0.9495561506930916,0.9947977082484163,0.9932442234331338,31.0,29.262,0.5644305816418369,820,820,(((((((((((((((x+x))**(0.5))*1))**(0.5)))**(0.5)))**(0.5))+1))**(0.5))+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
108,0.5603032983158328,0.9586831668439113,0.9947977082484163,0.9947977082484163,31.0,29.363,0.45412496747355935,812,812,(((((((((((((x)**(0.5))+(Omega*(x*1))))**(0.5))*1))**(0.5))*1))**(0.5))*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
109,0.5525649949512553,0.9615000818072368,0.9947977082484163,0.9896878039182022,29.0,29.441,0.24834650157858001,808,807,(((((((((((x)**(0.5)))**(0.5))*(1+((1)**(0.5)))))**(0.5)))**(0.5))+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
110,0.5830600736182946,0.9596002009917493,0.9947977082484163,0.9896878034822292,29.0,29.44,0.3328934853387817,823,823,(((((((((((((x*1))**(0.5))*1))**(0.5)))**(0.5)))**(0.5))+Omega)*(H0+H0))+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
111,0.5799027343854277,0.9507943695436293,0.9947977082484163,0.986567278360954,29.0,29.378,0.6200655930674063,832,831,((((((((((((x)**(0.5))*((Omega+1)+1)))**(0.5))+Omega))**(0.5)))**(0.5))*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
112,0.5839523877941372,0.9544307640930808,0.9947977082484163,0.9896878036758209,31.0,29.64,0.45634608368926566,843,843,((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(((1+Omega)+Omega)+Omega))+Omega)+1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
113,0.60081286110819,0.9545500770780349,0.9947977082484163,0.9933214285782782,31.0,29.515,0.4754733592515145,847,847,(((((((1*((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5)))+1)*1))**(0.5))+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
114,0.589955264103771,0.961496535032047,0.9947977082484163,0.9897514848166177,33.0,29.662,0.36476321038559684,852,850,((((((((1+((((((Omega*((x)**(0.5))))**(0.5)))**(0.5))*Omega))*1))**(0.5)))**(0.5))*H0)-H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
115,0.5845146697182211,0.9580203253464926,0.9947977082484163,0.9890980657172063,31.0,30.151,0.5270753348480036,846,844,(((((((((((((((x*Omega))**(0.5)))**(0.5))*1)*1))**(0.5))*1)+Omega))**(0.5))+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
116,0.5624267959266152,0.9598672497248114,0.9947977082484163,0.9896878039095443,29.0,30.27,0.5529119444489049,832,830,((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+Omega)+Omega)+1)*1)+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
117,0.5731650292627787,0.9636217405292103,0.9947977082484163,0.9896878039163808,35.0,30.333,0.34305235299356324,825,825,((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(((((1*1)*1))**(0.5))*1))+Omega)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
118,0.5598141530616277,0.9611424684259933,0.9947977082484163,0.9896878036001888,35.0,30.43,0.3895750377164705,801,798,(((((((((((((((x)**(0.5))+((x)**(0.5))))**(0.5)))**(0.5))*Omega))**(0.5))*Omega)+1)-Omega)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
119,0.5855363298993879,0.9622110347011831,0.9947977082484163,0.9896878033439499,32.0,30.067,0.2910215114993961,840,838,(((((((((((((((x)**(0.5))*Omega)/Omega))**(0.5))*1))**(0.5)))**(0.5))+Omega)*1)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
120,0.5746660425965101,0.9592806910211378,0.9947977082484163,0.9938941933556753,29.0,29.766,0.6146552208136153,816,814,(((((((((((((x)**(0.5)))**(0.5)))**(0.5))+(x*Omega)))**(0.5))*1)*1)*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
121,0.5658858354074877,0.957379186162365,0.9947977082484163,0.989687803917908,35.0,29.861,0.3998977484887641,807,806,((((((((((((((((x)**(0.5))*(Omega*Omega))*1))**(0.5)))**(0.5)))**(0.5))*Omega)+1)*1)+1)-Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
122,0.596872090009779,0.9642752102768728,0.9947977082484163,0.9896878033590579,29.0,29.801,0.30541503664916336,833,831,((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+Omega)+Omega)+Omega)*1)+Omega)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
123,0.5619044338216876,0.9598882650136747,0.9947977082484163,0.9896878039163177,29.0,30.416,0.24817079476117732,795,795,(((((((((((((x*1))**(0.5)))**(0.5))*1))**(0.5))*1))**(0.5))+(Omega*1))*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
124,0.5677131961141584,0.9664261392818824,0.9947977082484163,0.9931175758954948,31.0,30.318,0.2505042189847147,811,810,((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(Omega+Omega))+1))**(0.5))*H0)-H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
125,0.5606733221489041,0.959635839958071,0.9947977082484163,0.9896878038972483,28.0,30.43,0.3422404207387753,803,797,(((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))/Omega)+1)*1)*1)*H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
126,0.5537797642906912,0.9659267664044191,0.9947977082484163,0.9896878039163808,29.0,30.36,0.23391887769603278,782,779,(((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(1*1))+Omega)*1)*H0)+H0),(((((((((((((x)**(0.5))+(Omega*x)))**(0.5)))**(0.5))*1))**(0.5))*1)*1)*H0)
127,0.5677674944385149,0.9624283409930635,0.9948609100754034,0.9948609100754034,33.0,30.201,0.29774165578091627,802,800,((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
128,0.5583227594238279,0.9621953144530625,0.9948609100754034,0.9947977147660367,35.0,30.46,0.3453001152351098,783,778,(((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))*Omega)+1))**(0.5))))**(0.5)))**(0.5))*1)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
129,0.5684556582435626,0.9652385154011625,0.9948609100754034,0.989687803664098,31.0,30.214,0.2168600339483739,785,784,(H0-((((((((((((((x)**(0.5)))**(0.5)))**(0.5))*1))**(0.5))*1)+1)+1)+Omega)*H0)),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
130,0.5677455047446551,0.9627564469844841,0.9948609100754034,0.9896878039181455,27.0,29.983,0.1602197681858859,798,796,(((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+((Omega*1)+1))*H0)+H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
131,0.5502972093094078,0.9597939152004439,0.9948609100754034,0.9896878039163177,29.0,30.516,0.4184355857463629,774,772,((((((((((((((x)**(0.5))*1)*1))**(0.5)))**(0.5))*1)*1))**(0.5))+Omega)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
132,0.5405636377076466,0.9503713460566745,0.9948609100754034,0.9896878039140334,29.0,30.58,0.7405194246756028,786,783,(((((((((((((x)**(0.5)))**(0.5))*(1*1)))**(0.5)))**(0.5))+Omega)+1)+1)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
133,0.5388626477900005,0.9744534607227128,0.9948609100754034,0.9927818418994041,35.0,30.941,0.4002228058710545,775,769,(((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))*(Omega+(1*1)))+Omega))**(0.5))-1)*H0)-H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
134,0.5345664697193773,0.9622035017566054,0.9948609100754034,0.9886972897195637,37.0,31.035,0.5428289218820365,774,769,((((((((((x)**(0.5)))**(0.5)))**(0.5))+(((((((x)**(0.5)))**(0.5)))**(0.5))+(Omega+Omega))))**(0.5))*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
135,0.5371913835432449,0.9672337044296841,0.9948609100754034,0.9933214285782782,33.0,31.382,0.3866388276813772,793,790,((((((((((((((((x*1))**(0.5)))**(0.5))*1))**(0.5)))**(0.5))+1)*1))**(0.5))+Omega)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
136,0.5112880493655274,0.962954789029598,0.9948609100754034,0.9929404795817962,33.0,31.415,0.6585713604856881,765,760,((((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+1)+1)+1))**(0.5))+1)+Omega)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
137,0.5358042825679652,0.960662683617094,0.9948609100754034,0.9932442234331338,35.0,31.225,0.4050080995516143,780,780,(((((((((((((((((x+x))**(0.5)))**(0.5))*1))**(0.5)))**(0.5))+1)*1))**(0.5))*1)+Omega)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
138,0.529256945819938,0.9568669854767026,0.9948609100754034,0.9896878016437617,31.0,31.385,0.5184683852946435,782,781,((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))-((Omega*(Omega+Omega))+Omega))*H0)-H0)+H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
139,0.5607100967523339,0.9641212269435787,0.9948609100754034,0.989687803909532,31.0,30.535,0.24599776014159663,812,807,(H0+((((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+1)+Omega)+Omega)+Omega)*H0)-H0)),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
140,0.574710457832283,0.964273167970595,0.9948609100754034,0.9932738844325633,29.0,30.28,0.33468582744319364,828,826,(((((((((((((x)**(0.5))*(Omega-x))*1))**(0.5)))**(0.5))*1))**(0.5))*1)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
141,0.5725791299778952,0.9630565451175593,0.9948609100754034,0.9914266074937427,31.0,29.984,0.2831244317604484,824,820,(((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+((1+x)*Omega))*1)*1)+Omega)*H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
142,0.5718903797703696,0.961512757360116,0.9948609100754034,0.9896878039120395,31.0,29.786,0.1927718828579857,822,819,((((((((((((((x)**(0.5)))**(0.5))*(1+Omega)))**(0.5)))**(0.5))+Omega)*1)*H0)-H0)+H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
143,0.5653525198005221,0.9618676975088998,0.9948609100754034,0.9896878037324004,27.0,29.984,0.1915200921651759,827,824,((((((((((((x)**(0.5)))**(0.5)))**(0.5)))**(0.5))+(Omega*Omega))*Omega)*H0)-H0),((((((((((x)**(0.5)))**(0.5))*((((((x)**(0.5))-Omega))**(0.5))+Omega)))**(0.5)))**(0.5))*H0)
